sequence_length	hydrophobicity_full	density	radius_of_gyration	sphericity	surface_area_to_volume_ratio	euler_characteristic	inradius	circumradius	hydrodynamic_radius	CPI
3261	(-2.53, 1.38, 33.46000000000012, 0.010260656240417087)	0.16795533097328655	47.23105077234368	0.93276519093186	0.05001317376050526	-268	50.790443	89.893845	64.30792683367793	1
1326	(-2.53, 1.38, -52.94999999999997, -0.039932126696832555)	0.6448058526541158	23.939568043276452	0.9066107728438526	0.10815966182972878	-214	24.460073	49.574364	30.59391520862763	1
1245	(-2.53, 1.38, 47.650000000000034, 0.038273092369477936)	0.7286082642300334	22.228709039833063	0.917411254740165	0.11398118590972134	-214	22.645939	41.179455	28.689568722895366	1
1569	(-2.53, 1.38, 63.79000000000004, 0.04065646908859149)	0.17424093037834387	39.859686757674844	0.8146864386618458	0.07474462614420747	-202	38.65471	93.72903	49.26639603453615	1
987	(-2.53, 1.38, -37.789999999999964, -0.038287740628166124)	0.27623109068965823	35.83563319200194	0.8141178638222005	0.10074039033557561	-178	27.460896	69.64432	36.578874717945915	1
942	(-2.53, 1.38, 26.17000000000003, 0.027781316348195362)	0.3624904023697627	30.233770069922386	0.8003138113342018	0.11311846125722541	-202	22.599009	71.337685	33.13808855335847	1
4200	(-2.53, 1.38, -494.27999999999986, -0.11768571428571425)	0.11140901395438099	67.82709681175339	0.8947182314976849	0.04273277912990744	-448	59.688187	117.51293	78.46461165582284	1
2496	(-2.53, 1.38, 129.78000000000006, 0.05199519230769233)	0.2347377358840741	54.13147468482594	0.8127956771403723	0.06979540934594655	-262	31.307512	91.44508	52.88262575998337	1
2052	(-2.53, 1.38, 146.35000000000008, 0.07132066276803123)	0.22405045849000835	36.507084798484804	0.8714650486083091	0.06902778680362202	-229	35.943184	86.19775	49.87091447229547	1
2040	(-2.53, 1.38, 134.10000000000008, 0.0657352941176471)	0.5122870972949067	31.278851539138458	0.8596548933098824	0.09257302698808278	-235	27.97216	73.22939	37.697508727674915	1
591	(-2.53, 1.38, 40.36000000000002, 0.0682910321489002)	0.9560904751968654	16.494109616507647	0.922335373169864	0.16021990795622673	-178	15.82661	33.74928	20.300928980936934	1
564	(-2.53, 1.38, 5.690000000000019, 0.010088652482269537)	0.18150396987881598	32.89461044882659	0.8400242245213739	0.10284806865467769	-166	19.79542	64.3489	34.72428433222021	1
564	(-2.53, 1.38, -15.259999999999978, -0.027056737588652444)	0.4354699535422401	22.85675101980084	0.8631679667700173	0.13207260800613063	-163	19.683731	54.093334	26.315594526221332	1
522	(-2.53, 1.38, 52.32000000000002, 0.10022988505747131)	0.6841494840931882	17.135283238396433	0.8690930104038342	0.15862341753049114	-160	16.081566	43.26594	21.76144325275042	1
2187	(-2.53, 1.38, 143.0800000000001, 0.06542295381801559)	0.4742744719173585	36.72935341084168	0.8649994210181815	0.0880166905319993	-163	31.378311	71.409706	39.40400840960389	1
2211	(-2.53, 1.38, 2.430000000000092, 0.0010990502035278572)	0.13473023786785895	43.19813209227413	0.9212085622684171	0.053823863925427984	-274	54.79981	84.51292	60.5046031841657	1
4083	(-2.53, 1.38, -42.81999999999985, -0.010487386725446938)	0.14831102445261402	51.24432811912692	0.9349134115420307	0.04442764610483241	-355	59.2007	101.600365	72.22649850890457	1
2718	(-2.53, 1.38, -224.7099999999999, -0.08267476085356876)	0.15162059805600747	44.48459107519083	0.9394695313362931	0.051212563316815736	-373	52.420532	83.63299	62.353673001668014	1
351	(-2.53, 1.38, 17.99000000000001, 0.05125356125356128)	1.010507858418191	13.932625957140106	0.9217805118561506	0.19062394695511375	-160	13.423888	24.56403	17.073252964068672	1
2610	(-2.53, 1.38, 21.290000000000077, 0.008157088122605394)	0.2538451073789167	45.46157094977786	0.8771531013301549	0.06553524693119096	-283	44.089897	81.047035	52.18803095675407	1
1515	(-2.53, 1.38, -118.26999999999995, -0.07806600660066003)	0.15734060489978488	39.805197297172136	0.9112029126804545	0.06524874693063695	-271	35.84586	79.24216	50.45845861530379	1
1314	(-2.53, 1.38, 48.81000000000005, 0.03714611872146123)	0.4475203162303022	25.969124782491406	0.8550724399374913	0.10292028155981334	-172	23.285921	61.392265	34.089244810434934	1
3399	(-2.53, 1.38, -193.8499999999999, -0.0570314798470138)	0.12073270180941706	51.51707412596088	0.9493627185556708	0.04352920210420585	-319	68.64054	89.6235	72.59527841483512	1
1629	(-2.53, 1.38, 239.16000000000005, 0.1468139963167588)	0.4807877565111416	31.398202966183685	0.7871818238833467	0.1068269580948111	-223	21.387575	72.46157	35.67511116649232	1
1923	(-2.53, 1.38, -113.57999999999991, -0.0590639625585023)	0.12459799813628661	46.537380788060176	0.9330851156389616	0.05436149818994968	-292	51.483765	89.40528	59.14371163571608	1
1818	(-2.53, 1.38, 81.60000000000008, 0.04488448844884493)	0.8784722733053151	27.184017247238632	0.9041928085031778	0.1095176210938311	-292	22.146029	48.980217	30.295366065827817	1
2001	(-2.53, 1.38, -1.2499999999999432, -0.0006246876561718857)	0.18991103306329185	56.614005234982294	0.7665671817425767	0.07430994702957053	-190	54.5135	126.23032	52.665241581253106	1
1302	(-2.53, 1.38, 170.97000000000003, 0.13131336405529956)	0.9078214007593921	21.158608246483922	0.9302287205752525	0.1204777877536222	-265	21.601665	35.94968	26.768530237339075	1
585	(-2.53, 1.38, 40.590000000000025, 0.06938461538461543)	0.4414633696963493	26.98064091675731	0.8490799290395699	0.13458702994426308	-202	19.026964	44.52856	26.252427665583234	1
2124	(-2.53, 1.38, -43.39999999999992, -0.02043314500941616)	0.08721768778367885	54.943865449520196	0.9121781072264568	0.047486171975266236	-349	53.575886	98.28338	69.25871809872461	1
1713	(-2.53, 1.38, 75.39000000000007, 0.044010507880910724)	0.12537442340326932	47.73915156727104	0.8554055473813977	0.062278243056065066	-247	45.605915	111.84692	56.31354146406251	1
2790	(-2.53, 1.38, -88.08999999999989, -0.03157347670250892)	0.13501987928978912	48.53067922082059	0.9345587104459664	0.04887270486708945	-325	56.608517	87.06952	65.68229050428627	1
5577	(-2.53, 1.38, -53.65999999999982, -0.009621660390891127)	0.1946495128081767	63.56220402417026	0.8580585234834054	0.04782702721646245	-325	53.059155	134.77965	73.10228593722105	1
1677	(-2.53, 1.38, -158.20999999999992, -0.09434108527131778)	0.12914455925905355	45.686654049787414	0.8985000594714665	0.05960492170681795	-250	43.119686	83.550095	56.01715172160613	1
582	(-2.53, 1.38, 58.62000000000002, 0.10072164948453612)	0.9813959901864928	16.863429654306383	0.9022066629373978	0.16591978587374775	-172	14.239846	32.933178	20.040891926428714	1
1275	(-2.53, 1.38, -63.43999999999995, -0.049756862745097996)	0.39532541535915616	28.330760916502516	0.860772711654048	0.09807208519633982	-202	31.503746	67.73409	35.53753946054712	1
2670	(-2.53, 1.38, 9.760000000000097, 0.0036554307116105234)	0.27622018558106815	41.61112399059793	0.9091474217215134	0.06454456457690058	-241	37.884373	82.003265	51.124287436643506	1
315	(-2.53, 1.38, -6.0199999999999925, -0.019111111111111086)	0.5667110692852624	17.536632129633798	0.7891194491234168	0.19307768220040392	-103	15.298511	41.802788	19.690032393298207	1
1413	(-2.53, 1.38, 14.220000000000045, 0.010063694267515955)	0.6122579875842975	24.348393702721275	0.9164979079235563	0.10308209665544853	-166	26.063768	56.33314	31.754591732501936	1
549	(-2.53, 1.38, 17.480000000000015, 0.031839708561020065)	0.134752794898182	37.1296298261488	0.8536613710523892	0.0918918795062197	-205	34.36531	70.24994	38.24357565064125	1
1011	(-2.53, 1.38, 107.43000000000004, 0.1062611275964392)	0.6973277093431386	21.137668030187637	0.8528816127411185	0.13000679780167296	-157	18.447433	63.734333	27.056177651080137	1
1638	(-2.53, 1.38, 166.98000000000008, 0.10194139194139198)	0.1725341199944097	36.712371370350965	0.8576527785120985	0.06958525107340639	-226	34.78718	96.258316	50.26811005330087	1
1116	(-2.53, 1.38, 74.34000000000003, 0.06661290322580649)	0.27653000591305066	29.877370141295376	0.836004295324445	0.09540572451544439	-157	29.694157	75.44407	37.61302927177306	1
1971	(-2.53, 1.38, 77.75000000000007, 0.039446981227803185)	0.22155496630283206	78.20011134569424	0.6830486002046939	0.08862296680177142	-220	36.72473	163.34344	49.559094689280386	1
582	(-2.53, 1.38, 55.04000000000002, 0.09457044673539522)	0.2931346643073226	30.466580652762573	0.7122088236353522	0.14242712718991926	-142	18.141693	64.95117	29.57475736682504	1
1350	(-2.53, 1.38, 23.890000000000043, 0.017696296296296328)	0.8241551079679768	21.467578206667998	0.9259087468590549	0.11459260060913193	-220	22.639595	40.810444	28.27460147411918	1
309	(-2.53, 1.38, 31.090000000000007, 0.10061488673139161)	0.6046576326176646	18.183247256809324	0.8109716057494839	0.19287891364374923	-127	13.406102	50.504673	19.179216196826776	1
345	(-2.53, 1.38, 0.5400000000000107, 0.001565217391304379)	0.9183650728107428	14.410339804449599	0.905582169582221	0.19361981284317611	-133	12.6769	27.199776	17.10974731910299	1
456	(-2.53, 1.38, 56.35000000000001, 0.1235745614035088)	0.8994029732126967	15.331849541644253	0.9177205467627333	0.17067802396787293	-160	15.478303	31.032618	19.152840561174738	1
1827	(-2.53, 1.38, 44.14000000000007, 0.024159824849480063)	0.5083558755125458	30.860671296420154	0.8635203980464905	0.09504006791389087	-157	30.039305	70.22119	36.55458988673173	1
4017	(-2.53, 1.38, 97.82000000000014, 0.02435150609907895)	0.12471487203610425	58.88618788591673	0.9425032456209588	0.04162115234281368	-442	60.356915	96.63137	76.4758477935544	1
777	(-2.53, 1.38, 63.84000000000003, 0.0821621621621622)	0.44320390621386613	24.93084204555363	0.8250451423074795	0.12584183148578773	-136	23.075237	65.59115	28.89472149253589	1
2508	(-2.53, 1.38, -135.55999999999992, -0.0540510366826156)	0.09858035657133109	52.95737938588648	0.9376567895928971	0.04528827935592391	-262	64.68296	96.112946	70.64664323412093	1
1218	(-2.53, 1.38, 166.02000000000004, 0.13630541871921187)	0.29469129084077844	38.852030088010274	0.7940443409665079	0.09823601776863353	-193	19.822401	78.451836	38.459687471594975	1
435	(-2.53, 1.38, 52.68000000000002, 0.12110344827586211)	0.7358724408661896	16.421547042280167	0.8917779065640796	0.16801056042561766	-133	15.55578	35.656654	20.02294551372742	1
3681	(-2.53, 1.38, 29.490000000000173, 0.008011409942950331)	0.23429672570153207	41.682894341690265	0.9135714677525378	0.05429519967646879	-232	42.40395	92.8375	60.480767352842605	1
1674	(-2.53, 1.38, 77.01000000000005, 0.04600358422939071)	0.10865342806645073	51.85099590855612	0.8951027326852211	0.055057505808202484	-223	50.32446	102.13201	60.87399978659292	1
495	(-2.53, 1.38, 41.87000000000001, 0.08458585858585861)	1.0377376571782002	14.386609586519992	0.9368445803776008	0.17243041729569208	-151	15.615255	25.989754	18.57119399810832	1
6669	(-2.53, 1.38, 138.55000000000018, 0.020775228669965538)	0.16918678630201367	58.31962810325163	0.9267186271468948	0.03955795980863213	-304	68.84719	128.82222	81.83507360420832	1
2889	(-2.53, 1.38, 33.41000000000011, 0.01156455520941506)	0.3572509600394649	45.26359949340801	0.8509814790195279	0.07281817043968679	-256	35.93111	85.28692	48.41293180406661	1
2388	(-2.53, 1.38, -47.299999999999905, -0.019807370184254568)	0.120070117950084	44.793848944395066	0.9396352223540924	0.05041143475826173	-271	58.53293	79.361824	63.333415353125496	1
2889	(-2.53, 1.38, 30.160000000000093, 0.010439598476981686)	0.19745144191815403	43.330766389575736	0.8924081525931684	0.0570067919141538	-277	47.65669	89.9871	58.96999949267523	1
852	(-2.53, 1.38, 185.03000000000006, 0.21717136150234748)	0.319611701192265	120.30970836503467	0.4857235617258564	0.1842567332559969	-169	14.818412	244.17204	33.52036327326138	1
1038	(-2.53, 1.38, 106.68000000000004, 0.10277456647398847)	0.49583771442830843	28.086336270637084	0.83482908565964	0.11674663315476647	-199	26.556467	55.611526	30.780758554640204	1
3807	(-2.53, 1.38, 123.86000000000014, 0.03253480430785399)	0.3824424627885625	41.60752883761368	0.9065477467552417	0.06381445310608928	-262	40.67996	78.88106	51.85749334324988	1
5859	(-2.53, 1.38, -13.389999999999787, -0.002285372930534185)	0.44829072695101474	43.58539314164136	0.9278870132576342	0.05722988603284892	-268	44.609795	75.44046	56.494123798826585	1
1143	(-2.53, 1.38, 77.11000000000004, 0.06746281714785655)	0.3541928453201937	33.099610746040504	0.8223707792390164	0.10278951546676335	-181	27.34216	71.474594	35.48989916554494	1
1869	(-2.53, 1.38, 150.11000000000007, 0.0803156768325308)	0.3557930290268707	31.69050350678873	0.8666406718446124	0.08254450626535861	-166	35.128128	75.98969	41.936676912175606	1
3792	(-2.53, 1.38, 151.76000000000013, 0.04002109704641354)	0.4772077421660632	37.91864619587869	0.9195158892813753	0.06841956902605859	-271	40.042423	73.403564	47.68498849714546	1
5118	(-2.53, 1.38, 4.760000000000147, 0.0009300508010942061)	0.2417052091776982	44.13551009516772	0.9331956745401678	0.0482285407630748	-352	55.3198	89.62001	66.65679312254099	1
1026	(-2.53, 1.38, 115.46000000000004, 0.11253411306042889)	0.18866554214798728	44.71776098758204	0.817574632758522	0.08624704355822803	-217	19.78565	89.48819	42.54510794080343	1
846	(-2.53, 1.38, -232.96999999999994, -0.2753782505910165)	0.12280904167035056	43.969170869792556	0.8261867441845616	0.07862738593689671	-184	36.96212	99.89548	46.181623340987514	1
7692	(-2.53, 1.38, 917.8700000000003, 0.11932787311492464)	0.1742856373444411	85.06510244457685	0.8494509208054175	0.041621232733335595	-349	63.68539	170.50851	84.85316075725805	1
2211	(-2.53, 1.38, -9.14999999999991, -0.004138398914518277)	0.19666594196002737	37.98716858704111	0.899306851583972	0.06214048513916954	-259	44.095276	84.62462	53.6832392106658	1
7092	(-2.53, 1.38, 496.9100000000002, 0.07006627185561198)	0.17526403465098053	93.22992064560611	0.7879648657421074	0.04571727714619559	-337	52.94611	192.43942	83.27872065521733	1
1134	(-2.53, 1.38, 22.910000000000032, 0.020202821869488564)	0.3695256446800721	25.795659625962493	0.8403340483863727	0.10151839057155086	-181	24.339457	67.69616	35.16612942899249	1
2100	(-2.53, 1.38, 81.17000000000007, 0.03865238095238099)	0.6115037897499448	31.489765976285156	0.8877706117202551	0.0928159157749728	-205	26.766447	71.10439	36.40810176591376	1
516	(-2.53, 1.38, -22.919999999999973, -0.04441860465116274)	0.1902542865518011	33.278052168327726	0.8742114880806331	0.10361606396251477	-190	25.834831	51.633698	33.11903351169883	1
2592	(-2.53, 1.38, 74.00000000000009, 0.028549382716049416)	0.14439498493502925	43.840326908467084	0.9335291705804063	0.05118171889892227	-277	52.81971	90.66724	62.78826669769253	1
2325	(-2.53, 1.38, 62.94000000000007, 0.027070967741935514)	0.42819763524186927	42.222784472221306	0.8013223176955043	0.09029796716488349	-223	30.00565	107.1674	41.4606439292045	1
1170	(-2.53, 1.38, 91.48000000000003, 0.07818803418803422)	0.46884591042561835	24.9510520919184	0.835258228009398	0.11082210346526213	-196	25.326368	59.49376	32.40963225100417	1
1758	(-2.53, 1.38, 118.24000000000007, 0.0672582480091013)	0.6123600021205053	26.145187730363713	0.8881221353079926	0.09920174976274841	-235	28.521358	67.19642	34.05094959516396	1
1701	(-2.53, 1.38, 10.430000000000064, 0.006131687242798391)	0.5092021352668289	31.958461120987295	0.8903824789975257	0.09333227264139851	-211	29.411535	57.574066	36.10046602951194	1
7242	(-2.53, 1.38, -354.81999999999977, -0.04899475283070972)	0.18444210138975947	56.358774586015876	0.9659550046775385	0.03841269529729366	-472	65.406136	98.55473	80.85177830193894	1
1248	(-2.53, 1.38, -26.18999999999997, -0.0209855769230769)	0.2445663146862337	34.11620696331608	0.8670687125221969	0.08358984893599916	-235	30.66621	63.395073	41.391789143210154	1
459	(-2.53, 1.38, -11.829999999999991, -0.025773420479302814)	0.45280725236401786	27.084144414123	0.7954552443831583	0.15423371299101096	-154	16.927029	51.64181	24.45266462510586	1
2034	(-2.53, 1.38, 70.26000000000008, 0.03454277286135697)	0.16874645923189127	38.698922824959396	0.9008972228112636	0.060963400826227344	-223	48.24402	87.8798	54.62315996560362	1
1449	(-2.53, 1.38, 74.35000000000005, 0.05131124913733613)	0.49231342867328354	28.96769537906387	0.7826093161277322	0.11228494741037476	-205	24.075518	75.642426	34.13930702701067	1
3222	(-2.53, 1.38, -16.929999999999865, -0.00525450031036619)	0.14765294755166017	47.70687801903366	0.9411271207052756	0.04804063904791381	-358	53.707897	88.60557	66.35355411818502	1
1065	(-2.53, 1.38, 15.900000000000045, 0.014929577464788775)	0.184882670123538	42.74577696749378	0.7646113217542423	0.09147918812610017	-163	37.055004	97.52934	42.89021553536611	1
1317	(-2.53, 1.38, 100.74000000000005, 0.07649202733485197)	0.439044128920171	25.9549578170456	0.8938315549807964	0.09758645630885461	-313	27.342602	59.24428	34.39347238063345	1
1131	(-2.53, 1.38, 30.72000000000004, 0.027161803713527888)	0.4964545953494248	29.217414182442756	0.7918306684612946	0.11851266558699985	-178	21.316223	97.273636	31.968640651670803	1
954	(-2.53, 1.38, -28.11999999999997, -0.029475890985324917)	0.14289218455887376	40.503953216879374	0.8601107993401776	0.07723724306675822	-187	35.296547	104.81114	45.158560598219545	1
153	(-2.53, 1.38, -19.779999999999994, -0.12928104575163396)	0.7490735734719313	14.94866780635411	0.8335511451744083	0.2458813697701789	-121	8.6550665	28.607822	14.63738103495025	1
2682	(-2.53, 1.38, 202.29000000000008, 0.07542505592841166)	0.1885754126002896	72.7731587054824	0.7433929882259505	0.06910411715222488	-217	26.856266	151.2641	58.398120688658935	1
675	(-2.53, 1.38, 78.82000000000002, 0.1167703703703704)	0.43973684154324055	32.109817066132265	0.7973013501694467	0.13689452239416303	-178	14.989263	59.71	27.486072282823727	1
507	(-2.53, 1.38, 54.80000000000001, 0.10808678500986195)	0.5925828616407601	18.164913066520715	0.8542342787846567	0.1531879380244423	-103	17.428358	53.279465	22.92554609166571	1
420	(-2.53, 1.38, 8.080000000000014, 0.019238095238095273)	0.3616563915717193	24.39867045927728	0.7978623028188555	0.1512050191160806	-175	19.755512	47.301956	24.86721224686689	1
1260	(-2.53, 1.38, 41.44000000000005, 0.032888888888888926)	0.7835375033699207	22.534125819321186	0.9211718580427508	0.11666862670047867	-223	22.00811	41.636154	27.914284929118654	1
1626	(-2.53, 1.38, 176.60000000000005, 0.10861008610086104)	0.8194990392581453	23.783339581872625	0.9168976785909443	0.1091812049719422	-214	18.340466	41.24289	29.967636934608862	1
1962	(-2.53, 1.38, 183.65000000000006, 0.09360346585117231)	0.29512607499932	46.097861936300966	0.8113573402169938	0.0823345805169632	-208	47.557827	83.13632	44.908319941390516	1
2712	(-2.53, 1.38, 174.63000000000008, 0.06439159292035401)	0.29800775353070696	38.73655052337732	0.8971270824532682	0.06669298092020232	-235	37.253845	75.784775	50.140326567830144	1
1077	(-2.53, 1.38, -16.889999999999965, -0.01568245125348186)	0.23869914489374336	33.03609360127464	0.8336357097810148	0.09143285246182162	-211	26.734137	86.72243	39.35887496299787	1
963	(-2.53, 1.38, 108.68000000000005, 0.11285565939771552)	0.7148229426311632	21.24888514156043	0.8673919028746545	0.13319132876818604	-181	17.689987	51.540615	25.96748798857231	1
1320	(-2.53, 1.38, 65.14000000000004, 0.049348484848484885)	0.7658862020250522	27.197979135685	0.8501206396428179	0.12314192144237224	-232	20.029741	59.095745	28.657266904760892	1
1620	(-2.53, 1.38, 11.860000000000033, 0.007320987654321008)	0.23093857352001665	39.650099315076226	0.8946163918725905	0.07206639747329063	-217	35.410904	84.098885	46.53198620441116	1
5400	(-2.53, 1.38, -228.14999999999975, -0.042249999999999954)	0.13185905690420802	59.81693491214796	0.9668265385783034	0.037761592617014846	-457	74.12608	97.814354	82.17172218423362	1
1893	(-2.53, 1.38, 105.82000000000005, 0.05590068674062337)	0.11692182348924747	50.23499864511998	0.9050901256474847	0.054409937390774835	-289	48.699966	93.616615	60.918780619771475	1
1995	(-2.53, 1.38, -83.74999999999993, -0.04197994987468668)	0.17719403301850825	41.09081599055975	0.9161371651154894	0.060647069316608244	-220	37.7433	81.33166	53.99467532518756	1
1134	(-2.53, 1.38, 136.71000000000004, 0.12055555555555558)	0.17563055974843333	49.856945341250565	0.8098799604100033	0.08164931340101751	-181	41.153576	101.153114	45.36783603719653	1
2013	(-2.53, 1.38, 158.42000000000007, 0.07869846000993545)	0.26202612656485064	39.99537842903465	0.8684580553288632	0.07328328554548609	-211	31.557724	96.534966	47.13760088404132	1
2004	(-2.53, 1.38, -46.83999999999993, -0.02337325349301394)	0.23691525388636656	39.75877982313169	0.9150684576462097	0.06710889826921228	-187	39.229855	76.55624	48.852586252029944	1
4134	(-2.53, 1.38, 149.19000000000014, 0.036088534107402065)	0.26750373798656935	42.61136515840699	0.9422911131135924	0.053735625376116085	-298	50.652092	76.71704	59.24802144621777	1
1911	(-2.53, 1.38, 16.37000000000006, 0.008566195709052885)	0.7211657987587355	24.256566781522434	0.9260749396018587	0.09703874831051947	-202	29.37178	57.12232	33.38335161621719	1
2205	(-2.53, 1.38, 71.00000000000006, 0.0321995464852608)	0.21319840072030027	34.83843389462633	0.8665158414106966	0.06709514585506354	-205	33.54552	110.924675	51.60046872003058	1
609	(-2.53, 1.38, 26.890000000000015, 0.04415435139573073)	0.6136290542020537	19.041860182932357	0.902861467789049	0.13807697966241625	-139	20.190636	38.157246	24.06461164838157	1
948	(-2.53, 1.38, 15.960000000000036, 0.016835443037974723)	0.12506163332997972	58.93590155682126	0.7648865865088696	0.08333248542306677	-172	32.732147	113.26502	47.06628006810359	1
1851	(-2.53, 1.38, 60.220000000000056, 0.032533765532144814)	0.6423936669258659	26.778629778236866	0.8815845876131192	0.09914022605903494	-208	28.026928	64.39829	34.32474826935831	1
504	(-2.53, 1.38, 81.15, 0.16101190476190477)	0.8765946782785069	17.72467018194807	0.8413102775629355	0.18119985754083048	-145	14.89958	40.40206	19.679189531868936	1
2796	(-2.53, 1.38, -38.409999999999926, -0.013737482117310417)	0.14737651988209574	45.17859451399964	0.9512440892990429	0.050503581255972985	-346	54.448578	80.16838	62.4463570725244	1
306	(-2.53, 1.08, 96.44, 0.31516339869281046)	0.20203656346147483	31.278587367509047	0.8022352620136447	0.1352440831676311	-160	20.689138	56.836647	27.650388215982357	1
1128	(-2.53, 1.38, 61.860000000000035, 0.05484042553191493)	0.7488882245454349	21.8493686492706	0.8942548781761789	0.1219875445162877	-181	20.974405	42.08877	27.500744253451497	1
882	(-2.53, 1.38, -82.76999999999997, -0.09384353741496596)	0.16104716271674327	35.59646750200343	0.8454654118538515	0.0848902347843676	-154	27.358881	86.67452	41.799171599784486	1
654	(-2.53, 1.38, -18.829999999999984, -0.028792048929663583)	0.9116615032252261	17.5043830149918	0.908589828535171	0.15123183356488853	-199	18.003208	31.16613	21.832836696533594	1
1347	(-2.53, 1.38, 6.8400000000000425, 0.005077951002227203)	0.17331791789719844	36.61992186471164	0.8966257408644829	0.07088260366574876	-208	41.31834	69.28191	47.20308576583579	1
927	(-2.53, 1.38, 8.000000000000032, 0.008629989212513518)	0.926018950814181	18.535549109941957	0.9307729060449094	0.13313211839587946	-190	18.284039	37.356724	24.209993859646154	1
1392	(-2.53, 1.38, 118.22000000000006, 0.08492816091954027)	0.21007052756985867	79.34403714612493	0.6203958936926864	0.10595736204658475	-163	33.83845	173.08775	45.63743240314935	1
1197	(-2.53, 1.38, 114.58000000000003, 0.09572263993316626)	0.344904185109994	30.875641091916	0.8686667809814408	0.09437422583468132	-181	28.715605	59.467377	36.59440067048653	1
1773	(-2.53, 1.38, -84.8999999999999, -0.04788494077834174)	0.12830086971555946	52.15695391126556	0.8568641194844976	0.06078367857052051	-238	40.534073	110.54132	57.59997800986801	1
4941	(-2.53, 1.38, 79.07000000000015, 0.016002833434527453)	0.17933824816030813	56.692551439740555	0.9132020592375558	0.045381668945827104	-373	54.29046	119.3995	72.38922202213782	1
582	(-2.53, 1.38, 10.230000000000027, 0.017577319587628912)	0.18619146122480854	35.842030963277054	0.8275751944518428	0.10437285823285171	-229	23.59406	63.440044	34.731713769461244	1
2253	(-2.53, 1.38, 180.92000000000007, 0.08030181979582782)	0.4094017854637397	35.1408293882347	0.8500866193500234	0.08364651607578528	-268	30.33219	81.05824	42.19006722330516	1
660	(-2.53, 1.38, 34.43000000000002, 0.0521666666666667)	0.5626558739894404	25.213761915865163	0.8109476428181381	0.14591239974992448	-160	18.99899	64.70836	25.353401778310094	1
987	(-2.53, 1.38, 148.96000000000004, 0.15092198581560287)	0.8511524869225303	20.44002421257416	0.8901354645347429	0.13603231477714506	-193	17.222614	40.877647	24.775536180481133	1
339	(-2.53, 1.38, 54.87000000000002, 0.16185840707964608)	0.5468490926088281	19.311205422003923	0.8026356793092563	0.18261761342923885	-130	16.485931	49.92566	20.467279980971654	1
2655	(-2.53, 1.38, 43.46000000000008, 0.016369114877589484)	0.19396864683523712	42.05198184704721	0.9008357131281357	0.057780253048552464	-247	52.522213	88.77101	57.63631682613724	1
1446	(-2.53, 1.38, 15.23000000000005, 0.010532503457814696)	0.1230021564191506	43.16019975578066	0.854546646695906	0.06433797152664754	-244	51.944103	86.74023	54.56549712388892	1
1038	(-2.53, 1.38, 58.80000000000004, 0.05664739884393068)	0.1454955440620056	37.45723382904587	0.9050868051325833	0.07288093156138853	-187	40.26306	62.311096	45.47964918590077	1
4200	(-2.53, 1.38, 11.17000000000013, 0.0026595238095238403)	0.3765728807761229	51.60046212329818	0.8593719134787482	0.06488040799149127	-238	43.660767	115.074196	53.80548206972454	1
1308	(-2.53, 1.38, 20.480000000000047, 0.015657492354740097)	0.19901146636800532	38.19721510972587	0.8788999102322531	0.07563766710054094	-277	39.508926	76.755615	45.127752951313106	1
3456	(-2.53, 1.38, -20.629999999999853, -0.005969328703703662)	0.08672354196951577	65.18401736704983	0.9487170018568603	0.03949125991697299	-400	61.291397	101.33119	80.07253566451341	1
543	(-2.53, 1.38, -25.659999999999975, -0.04725598526703494)	0.3027640004381285	31.515082855757296	0.7519370469841994	0.13496620330606526	-136	27.355886	75.141365	29.560701851644048	1
1611	(-2.53, 1.38, 49.64000000000006, 0.030813159528243362)	0.5616832203417823	29.0636482281379	0.8734888102947888	0.100883025752348	-175	24.92893	63.468735	34.0444097878347	1
1317	(-2.53, 1.38, 139.73000000000005, 0.10609719058466215)	0.17119967959369103	38.591565713518726	0.8299718198977117	0.07656518828644605	-190	33.974728	85.995575	47.209190419411314	1
984	(-2.53, 1.38, -51.95999999999997, -0.05280487804878046)	0.8723570545447688	19.016202094661477	0.9311916879859177	0.1285836607234817	-199	18.356604	39.053204	25.055113717670544	1
774	(-2.53, 1.38, 133.66000000000003, 0.17268733850129203)	0.14571304705179755	40.804441058542814	0.8221699719470232	0.0871048730353357	-181	33.46551	85.56867	41.89065891738694	1
3711	(-2.53, 1.38, -96.81999999999985, -0.026090002694691417)	0.11788045626251265	54.072478799924866	0.9553535678102154	0.042432478206816636	-406	65.348755	90.70908	74.00460212425513	1
1020	(-2.53, 1.38, 32.450000000000045, 0.03181372549019612)	0.11652776865332157	41.096946776495834	0.9141450237279535	0.06735079889104079	-241	42.09954	72.37019	48.72629651720496	1
3579	(-2.53, 1.38, 9.610000000000127, 0.002685107571947507)	0.05524016483369844	139.40942716212524	0.716852539808921	0.04340542894682523	-313	67.803185	342.745	96.41561460303322	1
1944	(-2.53, 1.38, 181.68000000000006, 0.09345679012345683)	0.27710615554509094	36.41296879769992	0.8935929705553123	0.0729298872681473	-208	36.15508	78.29254	46.033709075211384	1
2031	(-2.53, 1.38, -80.39999999999993, -0.03958641063515506)	0.4663235582870935	31.580267672304814	0.7712661909171148	0.09927606323228634	-190	23.743464	105.96784	39.18072009980363	1
5613	(-2.53, 1.38, 389.69000000000017, 0.06942633172991274)	0.24261055822702784	49.40466748808859	0.92200879219779	0.04775984723215125	-280	61.64638	101.125465	68.12762720334197	1
